"Severity","Freq","Map_ID"
"0",185,10004823
"1",2084,10004823
"2",6811,10004823
"3",4528,10004823
"4",915,10004823
"5",10,10004823
"0",647,10004828
"1",25075,10004828
"2",58857,10004828
"3",35194,10004828
"4",33184,10004828
"5",1285,10004828
"0",111,10005365
"1",969,10005365
"2",2560,10005365
"3",4497,10005365
"4",410,10005365
"5",2,10005365
"6",199,10005365
"0",84,10005366
"1",633,10005366
"2",2977,10005366
"3",960,10005366
"4",40,10005366
"5",8,10005366
"0",128,26562
"1",1685,26562
"2",7453,26562
"3",1045,26562
"0",276,10005323
"1",2190,10005323
"2",8886,10005323
"3",17403,10005323
"4",5415,10005323
"5",61,10005323
"6",512,10005323
"0",291,10005349
"1",5661,10005349
"2",13877,10005349
"3",12837,10005349
"4",5152,10005349
"5",83,10005349
"0",950,10005350
"1",30743,10005350
"2",77493,10005350
"3",49171,10005350
"4",9332,10005350
"5",507,10005350
"0",96,10005351
"1",1242,10005351
"2",3262,10005351
"3",2129,10005351
"4",123,10005351
"5",4,10005351
"0",384,10005414
"1",14333,10005414
"2",16716,10005414
"3",2910,10005414
"4",464,10005414
"5",1808,10005414
"0",106,10005417
"1",2162,10005417
"2",2843,10005417
"3",119,10005417
"5",516,10005417
"0",88,10005152
"1",768,10005152
"2",678,10005152
"3",1974,10005152
"4",3387,10005152
"5",10,10005152
"0",1334,10005155
"1",63900,10005155
"2",42832,10005155
"3",65349,10005155
"4",45776,10005155
"5",269,10005155
"0",725,10005157
"1",12395,10005157
"2",20529,10005157
"3",29478,10005157
"4",70054,10005157
"5",33,10005157
"0",118,10005159
"1",2435,10005159
"2",3141,10005159
"3",968,10005159
"4",1180,10005159
"5",9,10005159
"0",188,10005162
"1",3662,10005162
"2",4745,10005162
"3",1200,10005162
"4",243,10005162
"5",4,10005162
"0",193,10005165
"1",7806,10005165
"2",7428,10005165
"3",3247,10005165
"4",1381,10005165
"5",9,10005165
"0",276,10005166
"1",3912,10005166
"2",4538,10005166
"3",1879,10005166
"4",479,10005166
"0",249,10005354
"1",2789,10005354
"2",7912,10005354
"3",8838,10005354
"4",1080,10005354
"5",108,10005354
"0",104,10005356
"1",1292,10005356
"2",3295,10005356
"3",1182,10005356
"4",8,10005356
"5",107,10005356
"0",807,10005406
"1",41508,10005406
"2",94039,10005406
"3",44862,10005406
"4",3264,10005406
"5",4394,10005406
"6",61,10005406
"0",300,10005340
"1",16421,10005340
"2",9827,10005340
"3",9231,10005340
"4",11065,10005340
"5",5906,10005340
"6",5428,10005340
"0",201,10005324
"1",1985,10005324
"2",4748,10005324
"3",2629,10005324
"4",1510,10005324
"5",1,10005324
"0",812,10005325
"1",43809,10005325
"2",52475,10005325
"3",39449,10005325
"4",7021,10005325
"5",8471,10005325
"0",93,10009282
"1",480,10009282
"2",4914,10009282
"5",3,10009282
"0",156,10007837
"1",441,10007837
"2",6574,10007837
"5",2,10007837
"0",779,10007966
"1",9529,10007966
"2",173804,10007966
"3",35167,10007966
"5",328,10007966
"0",617,10007865
"1",8824,10007865
"2",72620,10007865
"3",7826,10007865
"5",132,10007865
"0",100,10007868
"1",334,10007868
"2",2069,10007868
"3",2418,10007868
"5",15,10007868
"0",227,10007873
"1",5984,10007873
"2",21488,10007873
"5",2,10007873
"0",61,10007878
"1",96,10007878
"2",1601,10007878
"3",1040,10007878
"0",264,10009461
"1",2490,10009461
"2",24633,10009461
"3",10237,10009461
"4",1190,10009461
"5",19,10009461
"6",414,10009461
"0",327,10009174
"1",2619,10009174
"2",42336,10009174
"3",3667,10009174
"5",256,10009174
"0",91,10011474
"1",3092,10011474
"2",6420,10011474
"3",27,10011474
"0",94,10009286
"1",564,10009286
"2",6542,10009286
"3",313,10009286
"0",945,10007807
"1",37990,10007807
"2",158642,10007807
"3",23086,10007807
"4",2356,10007807
"5",388,10007807
"6",1,10007807
"0",124,10007983
"1",1079,10007983
"2",10300,10007983
"5",2,10007983
"0",102,10008003
"1",442,10008003
"2",6879,10008003
"5",3,10008003
"0",636,10008064
"1",12034,10008064
"2",45274,10008064
"3",15513,10008064
"4",990,10008064
"5",151,10008064
"6",37,10008064
"0",211,10008101
"1",1967,10008101
"2",5374,10008101
"3",3610,10008101
"4",833,10008101
"5",18,10008101
"6",170,10008101
"0",188,10009360
"1",626,10009360
"2",7585,10009360
"5",1,10009360
"0",511,10008135
"1",20623,10008135
"2",48789,10008135
"3",11978,10008135
"4",3397,10008135
"5",104,10008135
"6",4,10008135
"0",85,10007846
"1",382,10007846
"2",1388,10007846
"3",1997,10007846
"4",890,10007846
"5",13,10007846
"0",317,10007573
"1",5672,10007573
"2",20072,10007573
"3",8311,10007573
"4",2756,10007573
"0",482,10007922
"1",7864,10007922
"2",25536,10007922
"3",7803,10007922
"4",3214,10007922
"0",260,10007929
"1",2235,10007929
"2",6993,10007929
"3",5658,10007929
"4",5247,10007929
"0",1457,10007828
"1",118904,10007828
"2",169016,10007828
"3",79255,10007828
"4",4974,10007828
"5",260,10007828
"6",4201,10007828
"0",167,10009120
"1",1177,10009120
"2",18816,10009120
"3",1050,10009120
"5",261,10009120
"0",109,10009289
"1",1788,10009289
"2",2832,10009289
"3",1891,10009289
"4",1704,10009289
"5",4,10009289
"0",665,10007778
"1",45026,10007778
"2",42545,10007778
"3",37715,10007778
"4",13878,10007778
"5",672,10007778
"0",672,10007790
"1",12332,10007790
"2",14443,10007790
"3",6459,10007790
"4",2089,10007790
"5",50,10007790
"0",191,10007822
"1",1714,10007822
"2",9876,10007822
"3",5701,10007822
"4",3402,10007822
"0",221,10008058
"1",11152,10008058
"2",9853,10008058
"3",6404,10008058
"4",2188,10008058
"5",52,10008058
"0",227,10008061
"1",1403,10008061
"2",3785,10008061
"3",4446,10008061
"4",9853,10008061
"5",3,10008061
"0",88,10007744
"1",1490,10007744
"2",3017,10007744
"3",1885,10007744
"4",980,10007744
"5",4,10007744
"0",176,10007751
"1",4493,10007751
"2",7085,10007751
"3",2214,10007751
"4",968,10007751
"5",86,10007751
"0",577,10007753
"1",18952,10007753
"2",33237,10007753
"3",22570,10007753
"4",10334,10007753
"5",16,10007753
"0",350,10007736
"1",15955,10007736
"2",27583,10007736
"3",11185,10007736
"4",6911,10007736
"5",80,10007736
"6",58,10007736
"0",735,10008130
"1",44282,10008130
"2",49568,10008130
"3",39164,10008130
"4",28429,10008130
"5",4276,10008130
"6",10,10008130
"0",151,10007702
"1",1348,10007702
"2",3570,10007702
"3",1995,10007702
"4",543,10007702
"5",25,10007702
"0",470,10007752
"1",4963,10007752
"2",21646,10007752
"3",10250,10007752
"4",12190,10007752
"6",67,10007752
"0",266,10007754
"1",3401,10007754
"2",7861,10007754
"3",6197,10007754
"4",1912,10007754
"5",17,10007754
"6",2,10007754
"0",687,10007760
"1",15026,10007760
"2",60867,10007760
"3",33636,10007760
"4",33465,10007760
"5",1,10007760
"0",1992,10011282
"1",35738,10011282
"2",191865,10011282
"3",133747,10011282
"4",72402,10011282
"5",14,10011282
"6",235,10011282
"0",183,10007804
"1",875,10007804
"2",20944,10007804
"5",65,10007804
"6",1044,10007804
"0",96,10007814
"1",2007,10007814
"2",3901,10007814
"3",212,10007814
"4",43,10007814
"5",1,10007814
"0",100,10007917
"1",644,10007917
"2",3060,10007917
"3",1296,10007917
"0",66,10011611
"1",450,10011611
"2",3950,10011611
"3",786,10011611
"5",4,10011611
"0",125,10007829
"1",343,10007829
"2",5462,10007829
"3",4531,10007829
"4",20,10007829
"5",5,10007829
"0",156,10007847
"1",3103,10007847
"2",17430,10007847
"3",8283,10007847
"5",15,10007847
"0",262,10007844
"1",4808,10007844
"2",8521,10007844
"3",5708,10007844
"4",109,10007844
"5",44,10007844
"0",152,10009026
"1",1088,10009026
"2",6668,10009026
"3",79,10009026
"5",1,10009026
"0",84,10009029
"1",448,10009029
"2",5364,10009029
"5",5,10009029
"0",150,10008730
"1",1024,10008730
"2",5558,10008730
"3",348,10008730
"5",3,10008730
"0",100,10008723
"1",1309,10008723
"2",4421,10008723
"3",1123,10008723
"4",147,10008723
"0",169,10007968
"1",844,10007968
"2",10357,10007968
"5",44,10007968
"0",78,10008044
"1",113,10008044
"2",4692,10008044
"3",672,10008044
"0",113,10009177
"1",1963,10009177
"2",5709,10009177
"3",982,10009177
"5",24,10009177
"6",54,10009177
"0",111,10009288
"1",537,10009288
"2",8030,10009288
"5",5,10009288
"0",99,10007900
"1",211,10007900
"2",1023,10007900
"3",3271,10007900
"4",2498,10007900
"0",205,10008141
"1",2419,10008141
"2",7084,10008141
"3",8170,10008141
"4",1245,10008141
"5",33,10008141
"0",319,10007820
"1",13020,10007820
"2",21613,10007820
"3",6188,10007820
"4",601,10007820
"5",178,10007820
"0",154,10009053
"1",2337,10009053
"2",5150,10009053
"3",3490,10009053
"4",272,10009053
"5",29,10009053
"0",464,10009055
"1",29150,10009055
"2",44668,10009055
"3",9262,10009055
"4",1185,10009055
"5",125,10009055
"0",637,10009482
"1",13849,10009482
"2",29464,10009482
"3",16964,10009482
"4",13040,10009482
"5",125,10009482
"0",340,10011251
"1",4907,10011251
"2",11095,10011251
"3",11827,10011251
"4",4399,10011251
"5",3,10011251
"0",633,10007974
"1",56945,10007974
"2",53767,10007974
"3",37670,10007974
"4",17292,10007974
"5",69,10007974
"0",796,10008404
"1",34420,10008404
"2",33811,10008404
"3",45906,10008404
"4",6257,10008404
"5",12440,10008404
"6",7,10008404
"0",393,10008048
"1",7097,10008048
"2",31878,10008048
"3",36290,10008048
"4",8248,10008048
"5",513,10008048
"0",3220,10008148
"1",359279,10008148
"2",388754,10008148
"3",484291,10008148
"4",22637,10008148
"5",17785,10008148
"6",1026,10008148
"0",244,10013417
"1",1478,10013417
"2",9208,10013417
"0",171,10013285
"1",1254,10013285
"2",4994,10013285
"5",10,10013285
"0",131,10010557
"1",912,10010557
"2",6256,10010557
"3",2175,10010557
"4",382,10010557
"0",116,10012729
"1",739,10012729
"2",7750,10012729
"0",295,10012730
"1",1303,10012730
"2",19971,10012730
"6",105,10012730
"0",513,10012739
"1",3245,10012739
"2",52069,10012739
"5",12,10012739
"6",502,10012739
"0",98,10013214
"1",878,10013214
"2",2570,10013214
"3",3003,10013214
"4",354,10013214
"0",146,10012450
"1",638,10012450
"2",3378,10012450
"3",4189,10012450
"4",878,10012450
"0",1126,10012319
"1",12466,10012319
"2",147053,10012319
"3",146538,10012319
"4",111360,10012319
"5",58,10012319
"6",3,10012319
"0",71,10012347
"1",438,10012347
"2",4280,10012347
"0",148,10012350
"1",432,10012350
"2",9702,10012350
"0",166,10012437
"1",966,10012437
"2",4671,10012437
"3",5109,10012437
"4",700,10012437
"5",7,10012437
"0",646,10012453
"1",7753,10012453
"2",98622,10012453
"3",44323,10012453
"4",12156,10012453
"5",119,10012453
"0",120,10010417
"1",668,10010417
"2",10071,10010417
"6",87,10010417
"0",204,10010418
"1",939,10010418
"2",17045,10010418
"5",13,10010418
"0",187,10010399
"1",571,10010399
"2",12522,10010399
"0",101,10010401
"1",624,10010401
"2",5532,10010401
"3",19,10010401
"4",1,10010401
"5",16,10010401
"6",57,10010401
"0",206,10010407
"1",1960,10010407
"2",12437,10010407
"3",4062,10010407
"5",6,10010407
"0",121,10011573
"1",1519,10011573
"2",4621,10011573
"3",1839,10011573
"4",269,10011573
"0",359,10013237
"1",23682,10013237
"2",21364,10013237
"3",12268,10013237
"4",5404,10013237
"5",1808,10013237
"6",198,10013237
"0",1487,10012560
"1",32411,10012560
"2",52630,10012560
"3",38395,10012560
"4",41326,10012560
"5",240,10012560
"0",373,10012562
"1",2966,10012562
"2",14260,10012562
"3",13497,10012562
"4",1154,10012562
"5",102,10012562
"0",697,10012496
"1",69205,10012496
"2",74485,10012496
"3",22644,10012496
"4",11844,10012496
"5",525,10012496
"0",335,10012447
"1",5220,10012447
"2",53734,10012447
"3",16512,10012447
"4",8871,10012447
"5",133,10012447
"0",95,10012361
"1",497,10012361
"2",848,10012361
"3",1623,10012361
"4",2887,10012361
"5",3,10012361
"0",145,10012178
"1",719,10012178
"2",3464,10012178
"3",2152,10012178
"4",1865,10012178
"5",1,10012178
"0",2290,10014639
"1",44481,10014639
"2",272025,10014639
"3",363656,10014639
"4",357183,10014639
"5",665,10014639
"6",16393,10014639
"0",683,10012318
"1",29579,10012318
"2",76200,10012318
"3",77931,10012318
"4",37316,10012318
"5",246,10012318
"0",2778,10014566
"1",271263,10014566
"2",694018,10014566
"3",637548,10014566
"4",318621,10014566
"5",3468,10014566
"6",254,10014566
"0",1075,10012128
"1",16050,10012128
"2",68770,10012128
"3",59042,10012128
"4",32069,10012128
"5",64,10012128
"6",248,10012128
"0",212,10012135
"1",5173,10012135
"2",9348,10012135
"3",2719,10012135
"4",1083,10012135
"0",218,10013421
"1",1584,10013421
"2",4758,10013421
"3",421,10013421
"4",26,10013421
"5",6,10013421
"0",107,10012126
"1",1100,10012126
"2",3628,10012126
"5",5,10012126
"0",110,10012123
"1",2100,10012123
"2",7730,10012123
"6",567,10012123
"0",96,10013408
"1",1020,10013408
"2",4747,10013408
"3",280,10013408
"0",263,10013194
"1",3128,10013194
"2",19586,10013194
"5",45,10013194
"0",102,10013015
"1",1015,10013015
"2",6354,10013015
"3",231,10013015
"5",3,10013015
"0",128,10013187
"1",555,10013187
"2",10055,10013187
"0",96,10013185
"1",575,10013185
"2",1051,10013185
"3",3157,10013185
"4",396,10013185
"5",51,10013185
"0",100,10012984
"1",850,10012984
"2",1284,10012984
"3",2092,10012984
"4",1569,10012984
"5",4,10012984
"0",493,10013011
"1",6899,10013011
"2",11498,10013011
"3",23194,10013011
"4",17178,10013011
"5",700,10013011
"6",106,10013011
"0",517,10013013
"1",8570,10013013
"2",29698,10013013
"3",42548,10013013
"4",22708,10013013
"5",102,10013013
"0",214,10012499
"1",8170,10012499
"2",11472,10012499
"3",3285,10012499
"4",850,10012499
"5",47,10012499
"0",89,10012503
"1",2105,10012503
"2",3594,10012503
"3",324,10012503
"4",36,10012503
"0",57,10015631
"1",615,10015631
"2",4135,10015631
"3",339,10015631
"6",24,10015631
"0",66,10015727
"1",582,10015727
"2",4813,10015727
"0",138,10015726
"1",2610,10015726
"2",14347,10015726
"3",383,10015726
"5",34,10015726
"0",40,10016199
"1",66,10016199
"2",1771,10016199
"3",828,10016199
"0",79,10015610
"1",640,10015610
"2",8986,10015610
"3",1595,10015610
"4",84,10015610
"5",1,10015610
"0",113,10015604
"1",1270,10015604
"2",10640,10015604
"5",145,10015604
"0",327,10016216
"1",2089,10016216
"2",58031,10016216
"3",4202,10016216
"5",62,10016216
"0",174,10016214
"1",1460,10016214
"2",21977,10016214
"3",1537,10016214
"6",1301,10016214
"0",151,10016320
"1",1041,10016320
"2",7260,10016320
"3",3296,10016320
"5",4,10016320
"0",281,10016223
"1",8946,10016223
"2",32193,10016223
"3",5793,10016223
"4",709,10016223
"5",6,10016223
"6",65,10016223
"0",147,10016217
"1",1102,10016217
"2",9798,10016217
"3",12223,10016217
"4",2214,10016217
"5",27,10016217
"0",179,10015719
"1",10105,10015719
"2",17160,10015719
"3",332,10015719
"4",48,10015719
"0",641,10016195
"1",55464,10016195
"2",113109,10016195
"3",58387,10016195
"4",36474,10016195
"5",2469,10016195
"6",326,10016195
"0",124,10015621
"1",3085,10015621
"2",7753,10015621
"3",5088,10015621
"4",259,10015621
"6",12,10015621
"0",75,10016211
"1",1195,10016211
"2",5816,10016211
"3",1566,10016211
"4",67,10016211
"0",285,10016201
"1",5118,10016201
"2",11157,10016201
"3",8483,10016201
"4",1447,10016201
"5",173,10016201
"0",96,10015669
"1",856,10015669
"2",4747,10015669
"3",6906,10015669
"4",922,10015669
"0",214,10015673
"1",1835,10015673
"2",15627,10015673
"3",16197,10015673
"4",3221,10015673
"5",2,10015673
"6",584,10015673
"0",71,10015612
"1",1183,10015612
"2",3398,10015612
"5",82,10015612
"6",52,10015612
"0",60,10015729
"1",3216,10015729
"2",1873,10015729
"3",853,10015729
"4",75,10015729
"5",1,10015729
"0",56,10015772
"1",427,10015772
"2",3606,10015772
"3",827,10015772
"4",30,10015772
"5",21,10015772
"0",110,10015763
"1",2373,10015763
"2",7357,10015763
"5",60,10015763
"0",249,10015807
"1",2323,10015807
"2",13230,10015807
"3",7336,10015807
"5",38,10015807
"0",228,10015810
"1",4502,10015810
"2",32525,10015810
"3",7842,10015810
"4",632,10015810
"5",525,10015810
"0",56,10016419
"1",756,10016419
"2",4840,10016419
"5",1,10016419
"0",89,10015609
"1",2000,10015609
"2",13676,10015609
"5",27,10015609
"0",93,10015607
"1",1013,10015607
"2",8063,10015607
"5",5,10015607
"0",293,10015815
"1",9247,10015815
"2",19531,10015815
"3",13562,10015815
"4",1883,10015815
"5",150,10015815
"0",92,10016117
"1",1604,10016117
"2",4902,10016117
"3",1714,10016117
"4",154,10016117
"5",102,10016117
"0",84,10016618
"1",3351,10016618
"2",5380,10016618
"3",389,10016618
"4",82,10016618
"5",1,10016618
"0",134,10016590
"1",2741,10016590
"2",5678,10016590
"3",3532,10016590
"4",773,10016590
"5",106,10016590
"6",7,10016590
"0",135,10020993
"1",200,10020993
"2",16458,10020993
"6",37,10020993
"0",87,10021052
"1",1798,10021052
"2",7611,10021052
"0",49,10021038
"1",345,10021038
"2",4851,10021038
"0",135,10021049
"1",1386,10021049
"2",7946,10021049
"5",17,10021049
"0",698,10020844
"1",8238,10020844
"2",103484,10020844
"3",70935,10020844
"4",23454,10020844
"5",7,10020844
"6",31,10020844
"0",81,10020639
"1",697,10020639
"2",2405,10020639
"3",2855,10020639
"4",1246,10020639
"0",78,10020640
"1",462,10020640
"2",9843,10020640
"5",20,10020640
"0",76,10020647
"1",421,10020647
"2",7741,10020647
"3",424,10020647
"5",1,10020647
"6",18,10020647
"0",116,10020655
"1",693,10020655
"2",7262,10020655
"3",5919,10020655
"4",615,10020655
"0",57,10020907
"1",601,10020907
"2",4131,10020907
"3",2407,10020907
"5",34,10020907
"6",1,10020907
"0",467,10020778
"1",8630,10020778
"2",44299,10020778
"3",55869,10020778
"4",27019,10020778
"5",32,10020778
"0",974,10019446
"1",20022,10019446
"2",286381,10019446
"3",45886,10019446
"4",18594,10019446
"5",10,10019446
"0",99,10019590
"1",627,10019590
"2",2940,10019590
"3",1862,10019590
"4",232,10019590
"5",1,10019590
"6",109,10019590
"0",118,10019551
"1",2019,10019551
"2",5534,10019551
"5",27,10019551
"0",64,10020675
"1",664,10020675
"2",5382,10020675
"0",43,10020658
"1",785,10020658
"2",7699,10020658
"3",35,10020658
"4",9,10020658
"5",40,10020658
"0",127,10020664
"1",900,10020664
"2",22748,10020664
"5",3,10020664
"6",29,10020664
"0",201,10021493
"1",2763,10021493
"2",20694,10021493
"3",2853,10021493
"4",102,10021493
"5",21,10021493
"6",74,10021493
"0",101,10021149
"1",726,10021149
"2",7485,10021149
"3",1446,10021149
"4",1738,10021149
"5",10,10021149
"0",634,10021289
"1",8440,10021289
"2",146242,10021289
"3",72156,10021289
"4",30592,10021289
"5",132,10021289
"6",520,10021289
"0",194,10020677
"1",3728,10020677
"2",10768,10020677
"5",5,10020677
"0",78,10021047
"1",1130,10021047
"2",3844,10021047
"3",587,10021047
"4",68,10021047
"0",678,10020559
"1",13910,10020559
"2",22959,10020559
"3",4622,10020559
"4",511,10020559
"5",2,10020559
"0",703,10020817
"1",30321,10020817
"2",60633,10020817
"3",22440,10020817
"4",6324,10020817
"5",375,10020817
"0",170,10020996
"1",2057,10020996
"2",7613,10020996
"3",931,10020996
"6",47,10020996
"0",96,10020969
"1",1583,10020969
"2",3200,10020969
"3",434,10020969
"4",305,10020969
"0",3345,10020469
"1",183660,10020469
"2",741408,10020469
"3",519568,10020469
"4",273768,10020469
"5",378,10020469
"6",5364,10020469
"0",710,10019606
"1",54550,10019606
"2",190179,10019606
"3",58000,10019606
"4",9245,10019606
"5",85,10019606
"6",3416,10019606
"0",217,10021264
"1",13883,10021264
"2",25200,10021264
"3",10666,10021264
"4",4538,10021264
"5",2,10021264
"0",124,10020818
"1",418,10020818
"2",5332,10020818
"3",1667,10020818
"4",573,10020818
"0",1026,10021353
"1",82908,10021353
"2",61885,10021353
"3",62675,10021353
"4",22525,10021353
"5",3470,10021353
"0",1051,10020909
"1",53895,10020909
"2",129064,10020909
"3",187408,10020909
"4",191003,10020909
"5",879,10020909
"0",333,10021276
"1",6230,10021276
"2",11667,10021276
"3",12182,10021276
"4",3396,10021276
"5",33,10021276
"0",601,10021162
"1",27867,10021162
"2",30811,10021162
"3",25509,10021162
"4",14370,10021162
"5",139,10021162
"0",663,10021060
"1",20608,10021060
"2",30305,10021060
"3",33391,10021060
"4",47704,10021060
"5",291,10021060
"0",69,10021068
"1",635,10021068
"2",3100,10021068
"3",1005,10021068
"4",219,10021068
"5",29,10021068
"0",3902,10021102
"1",469601,10021102
"2",449991,10021102
"3",331930,10021102
"4",150304,10021102
"5",18937,10021102
"6",3913,10021102
"0",1501,10021177
"1",36665,10021177
"2",120026,10021177
"3",100898,10021177
"4",129895,10021177
"5",716,10021177
"6",281,10021177
"0",488,10019491
"1",6019,10019491
"2",16798,10019491
"3",13758,10019491
"4",5102,10019491
"5",1,10019491
"0",117,10019432
"1",873,10019432
"2",4967,10019432
"3",3040,10019432
"4",1159,10019432
"0",4386,10021108
"1",804302,10021108
"2",1396587,10021108
"3",1296523,10021108
"4",1317076,10021108
"5",4143,10021108
"6",373,10021108
"0",974,10021090
"1",45202,10021090
"2",96135,10021090
"3",94197,10021090
"4",68991,10021090
"5",3485,10021090
"6",875,10021090
"0",611,10021154
"1",53342,10021154
"2",86230,10021154
"3",61584,10021154
"4",40998,10021154
"5",7818,10021154
"0",1152,10019496
"1",71219,10019496
"2",261032,10019496
"3",202943,10019496
"4",131060,10019496
"5",624,10019496
"0",1226,10019506
"1",41808,10019506
"2",86250,10019506
"3",79065,10019506
"4",297637,10019506
"5",151,10019506
"6",1243,10019506
"0",193,10021254
"1",8327,10021254
"2",7040,10021254
"3",5279,10021254
"4",1991,10021254
"5",13,10021254
"0",50,10021032
"1",420,10021032
"2",4353,10021032
"0",579,10021024
"1",13593,10021024
"2",184020,10021024
"5",6,10021024
"0",104,10021129
"1",1603,10021129
"2",7668,10021129
"5",39,10021129
"0",442,10020737
"1",35924,10020737
"2",59159,10020737
"3",14389,10020737
"4",464,10020737
"6",130,10020737
"0",391,10020816
"1",2890,10020816
"2",56842,10020816
"3",3103,10020816
"4",224,10020816
"5",18,10020816
"0",360,10020826
"1",5932,10020826
"2",32585,10020826
"3",17653,10020826
"4",557,10020826
"5",12,10020826
"6",474,10020826
"0",185,10020830
"1",2100,10020830
"2",16424,10020830
"3",11358,10020830
"4",707,10020830
"5",5,10020830
"0",61,10020751
"1",285,10020751
"2",7106,10020751
"6",157,10020751
"0",126,10020758
"1",1515,10020758
"2",11662,10020758
"3",6776,10020758
"4",170,10020758
"5",11,10020758
"6",127,10020758
"0",650,10020757
"1",19202,10020757
"2",83615,10020757
"3",83026,10020757
"4",761,10020757
"0",93,10020767
"1",844,10020767
"2",13477,10020767
"5",19,10020767
"0",92,10020771
"1",648,10020771
"2",5526,10020771
"3",1470,10020771
"5",8,10020771
"0",80,10021037
"1",595,10021037
"2",7543,10021037
"5",3,10021037
"0",157,10021040
"1",1052,10021040
"2",14274,10021040
"5",2,10021040
"0",91,10020375
"1",565,10020375
"2",3737,10020375
"3",4740,10020375
"4",303,10020375
"5",2,10020375
"6",154,10020375
"0",69,10021031
"1",487,10021031
"2",4719,10021031
"3",1225,10021031
"0",304,10020811
"1",3982,10020811
"2",22048,10020811
"3",3316,10020811
"4",183,10020811
"0",683,10021134
"1",5297,10021134
"2",45218,10021134
"3",63442,10021134
"4",33339,10021134
"5",42,10021134
"0",539,10021135
"1",7931,10021135
"2",32090,10021135
"3",40436,10021135
"4",21172,10021135
"5",67,10021135
"0",485,10020801
"1",7844,10020801
"2",31460,10020801
"3",23930,10020801
"4",11800,10020801
"5",283,10020801
"6",116,10020801
"0",378,10021278
"1",4103,10021278
"2",27996,10021278
"3",10818,10021278
"0",647,10020788
"1",9891,10020788
"2",39759,10020788
"3",59126,10020788
"4",31705,10020788
"5",11,10020788
"6",22,10020788
"0",312,10021206
"1",654,10021206
"2",13235,10021206
"3",15941,10021206
"4",5373,10021206
"0",1629,10020990
"1",80183,10020990
"2",215762,10020990
"3",174053,10020990
"4",55375,10020990
"5",154,10020990
"6",24,10020990
"0",106,10021006
"1",557,10021006
"2",3717,10021006
"3",13721,10021006
"4",2659,10021006
"5",1,10021006
"0",84,10020797
"1",1151,10020797
"2",6489,10020797
"3",3186,10020797
"0",3508,10024011
"1",22272,10024011
"2",247200,10024011
"3",114002,10024011
"4",97422,10024011
"5",21,10024011
"6",6656,10024011
"0",862,10024050
"1",2413,10024050
"2",36172,10024050
"3",6956,10024050
"4",226,10024050
"6",24,10024050
"0",199,10022013
"1",456,10022013
"2",4810,10022013
"3",261,10022013
"0",351,10022014
"1",806,10022014
"2",2995,10022014
"3",6272,10022014
"4",3828,10022014
"0",2306,10023982
"1",16789,10023982
"2",61519,10023982
"3",28065,10023982
"4",11795,10023982
"5",23,10023982
"0",490,10023998
"1",1875,10023998
"2",7008,10023998
"3",3388,10023998
"4",1098,10023998
"5",8,10023998
"0",427,10024041
"1",2852,10024041
"2",5536,10024041
"3",4151,10024041
"5",33,10024041
"6",145,10024041
"0",4681,10022054
"1",40336,10022054
"2",174522,10022054
"3",132165,10022054
"4",56911,10022054
"5",577,10022054
"0",2711,10024024
"1",41020,10024024
"2",90721,10024024
"3",81639,10024024
"4",31531,10024024
"5",644,10024024
"6",1100,10024024
"0",437,10022374
"1",785,10022374
"2",2261,10022374
"3",4037,10022374
"4",4633,10022374
"6",454,10022374
"0",304,10024030
"1",1339,10024030
"2",3515,10024030
"3",882,10024030
"4",169,10024030
"6",16,10024030
"0",228,10024031
"1",713,10024031
"2",2984,10024031
"3",1560,10024031
"4",13,10024031
"5",12,10024031
"6",111,10024031
"0",916,10023983
"1",6147,10023983
"2",16541,10023983
"3",18659,10023983
"4",10568,10023983
"5",9,10023983
"6",865,10023983
"0",7668,10023985
"1",145853,10023985
"2",346159,10023985
"3",236895,10023985
"4",189572,10023985
"5",402,10023985
"6",878,10023985
"0",715,10023994
"1",7199,10023994
"2",20659,10023994
"3",5980,10023994
"4",362,10023994
"5",28,10023994
"0",1237,10022390
"1",5833,10022390
"2",16080,10022390
"3",20760,10022390
"4",13581,10022390
"5",365,10022390
"0",418,10022388
"1",378,10022388
"2",4811,10022388
"3",4029,10022388
"4",1917,10022388
"5",1,10022388
"0",779,10024056
"1",6011,10024056
"2",11033,10024056
"3",16311,10024056
"4",7483,10024056
"5",12,10024056
"0",5955,10024059
"1",203541,10024059
"2",344732,10024059
"3",253945,10024059
"4",213367,10024059
"5",1124,10024059
"0",3952,10024077
"1",63489,10024077
"2",216000,10024077
"3",159805,10024077
"4",106748,10024077
"5",502,10024077
"0",346,10023978
"1",453,10023978
"2",6505,10023978
"0",252,10022045
"1",456,10022045
"2",5679,10022045
"3",10,10022045
"5",24,10022045
"0",226,10022017
"1",291,10022017
"2",1649,10022017
"3",3891,10022017
"4",332,10022017
"0",323,10022010
"1",510,10022010
"2",8691,10022010
"5",7,10022010
"0",1669,10022027
"1",10731,10022027
"2",36619,10022027
"3",27060,10022027
"4",4436,10022027
"5",646,10022027
"0",1073,10021925
"1",2131,10021925
"2",20453,10021925
"3",2252,10021925
"0",588,10021937
"1",2890,10021937
"2",8278,10021937
"5",3,10021937
"6",73,10021937
"0",310,10021935
"1",1903,10021935
"2",3980,10021935
"3",998,10021935
"4",287,10021935
"5",34,10021935
"0",335,10022020
"1",989,10022020
"2",5702,10022020
"3",3216,10022020
"4",506,10022020
"5",2,10022020
